t_s,qin_m3s,qout_m3s,u,L_m,P_Pa,n_in_mols,n_out_mols,L_true_m,P_true_Pa,L_meas_m,P_meas_Pa,L_missing,P_missing,L_est_m,P_est_Pa,n_est_mol,res_L,res_P
136.5,0.004,0.0015002246783311,0.55,1.1134133052703854,103948.65810885328,4.0,4.097741093866942,1.1134133052703854,103948.65810885328,1.128017372942981,103665.81727860968,False,False,1.113521692848081,103954.56082946566,338.35539236952417,0.015428322862767851,-292.3123060619837
137.0,0.004,0.001500442877087,0.55,1.1138298981242043,103948.64714648132,4.0,4.097732531127552,1.1138298981242043,103948.64714648132,1.1091940605081134,104107.84969868172,False,False,1.1137358379345235,103959.7352020583,338.3471306059632,-0.004744153733105216,154.0093655137025
137.5,0.004,0.0015006610251771,0.55,1.1142464546200082,103948.63618668998,4.0,4.097723970386532,1.1142464546200082,103948.63618668998,1.1219636662756534,,False,True,1.1148320569650951,103968.38718104537,338.24677251901153,0.007811379999260959,
138.0,0.004,0.0015008791226275,0.55,1.1146629747662369,103948.62522947784,4.0,4.097715411642918,1.1146629747662369,103948.62522947784,1.118449735462939,103635.26054217156,False,False,1.1150667471834037,103944.00005056411,338.1399245737337,0.0032014168094864903,-330.74284755090775
138.5,0.004,0.0015010971694649,0.55,1.115079458571326,103948.61427484358,4.0,4.0977068548955735,1.115079458571326,103948.61427484358,1.0889438639378737,103844.13949258743,False,False,1.113059109788256,103904.3033177924,338.246010400866,-0.026539380258064238,-100.40488534483302
139.0,0.004,0.0015013151657156,0.55,1.1154959060437066,103948.6033227858,4.0,4.097698300143499,1.1154959060437066,103948.6033227858,1.1179998862064826,103794.3332323918,False,False,1.1137101187375174,103906.35496155913,338.17641281770494,0.00452368631581801,-115.31414619651332
139.5,0.004,0.0015015331114059,0.55,1.1159123171918055,103948.59237330328,4.0,4.097689747385617,1.1159123171918055,103948.59237330328,1.1152988763934732,103802.38261276588,False,False,1.114082288190157,103904.633033533,338.1272035240726,0.0011717462412730306,-109.06684737309115
140.0,0.004,0.0015017510065623,0.55,1.1163286920240454,103948.58142639454,4.0,4.097681196620952,1.1163286920240454,103948.58142639454,1.1171608655587908,104174.66388967277,False,False,1.1150782171190037,103932.97025198991,338.1026993318743,0.0026615804831338075,264.7281140839332
140.5,0.004,0.001501968851211,0.55,1.1167450305488436,103948.57048205825,4.0,4.097672647848413,1.1167450305488436,103948.57048205825,1.1059762813505718,104144.2738483832,False,False,1.1149570651570122,103939.19928212416,338.13716232649335,-0.009518547576029324,209.43007668865903
141.0,0.004,0.0015021866453784,0.55,1.1171613327746135,103948.55954029303,4.0,4.097664101066934,1.1171613327746135,103948.55954029303,1.1144678623124096,103775.33183130492,False,False,1.115078506356441,103926.9103212371,338.08295197149033,-0.0009057598546620138,-164.99028666016238
141.5,0.004,0.0015024043890906,0.55,1.1175775987097654,103948.5486010976,4.0,4.097655556275493,1.1175775987097654,103948.5486010976,1.1157950110759425,103676.41775994582,False,False,1.1151875872900479,103910.9705573702,338.0183173870579,0.0002998292927876012,-253.09757119443384
142.0,0.004,0.0015026220823741,0.55,1.1179938283627031,103948.53766447058,4.0,4.097647013473044,1.1179938283627031,103948.53766447058,1.1298747705348262,104033.23886482608,False,False,1.1169784061900034,103941.1764366883,337.9066816735933,0.014270349893441114,117.73531935636129
142.5,0.004,0.001502839725255,0.55,1.1184100217418274,103948.52673041068,4.0,4.097638472658579,1.1184100217418274,103948.52673041068,1.1217542923457375,103918.52210688547,False,False,1.1177361604672078,103945.45761052634,337.8317827097089,0.004359526783374701,-23.533224082289962
143.0,0.004,0.0015030573177596,0.55,1.118826178855534,103948.51579891644,4.0,4.097629933831052,1.118826178855534,103948.51579891644,1.1187706285535075,104257.00053765136,False,False,1.1186143449235204,103969.8116615778,337.807978879007,0.00061821988630828,311.18212469843274
143.5,0.004,0.001503274859914,0.55,1.1192422997122151,103948.50486998665,4.0,4.097621396989385,1.1192422997122151,103948.50486998665,1.1345319996913246,104745.09294117065,False,False,1.1213769528473074,104043.89047381507,337.7245546292637,0.015501738508126639,777.8510087826435
144.0,0.004,0.0015034923517444,0.55,1.1196583843202577,103948.49394361983,4.0,4.097612862132591,1.1196583843202577,103948.49394361983,1.1141059050226212,104201.37127394728,False,False,1.1213589158835047,104036.05569250754,337.7012390386892,-0.007685949148217741,168.89420752896694
144.5,0.004,0.001503709793277,0.55,1.1200744326880447,103948.48301981474,4.0,4.097604329259589,1.1200744326880447,103948.48301981474,1.1161801296392908,103938.06393849548,False,False,1.1211812290879868,104012.33601756138,337.64508509791096,-0.005593770865568448,-87.50689024831809
145.0,0.004,0.0015039271845378,0.55,1.120490444823955,103948.47209857,4.0,4.097595798369372,1.120490444823955,103948.47209857,1.1023228947105643,103896.85890730628,False,False,1.1198105142603094,103973.69224011802,337.68034548298317,-0.019273582068533024,-107.81223773091915
145.5,0.004,0.0015041445255531,0.55,1.1209064207363628,103948.46117988428,4.0,4.0975872694608935,1.1209064207363628,103948.46117988428,1.1365974791991988,103691.452943745,False,False,1.1212548177699708,103969.06436359759,337.49598922488093,0.016371193725650324,-279.1992544729874
146.0,0.004,0.0015043618163488,0.55,1.121322360433638,103948.45026375624,4.0,4.097578742533121,1.121322360433638,103948.45026375624,1.1309656841155822,103676.44842844144,False,False,1.1220811899177108,103955.77787538138,337.3559905328696,0.009295172730343193,-290.12524648432736
146.5,0.004,0.001504579056951,0.55,1.1217382639241462,103948.43935018452,4.0,4.097570217585032,1.1217382639241462,103948.43935018452,1.1309067443692633,103647.4146970342,False,False,1.1228094783343232,103941.74358411292,337.22508657717464,0.008409793909877061,-307.4669535514113
147.0,0.004,0.0015047962473858,0.55,1.1221541312162486,103948.42843916784,4.0,4.097561694615583,1.1221541312162486,103948.42843916784,1.128843115680718,103829.82788774624,False,False,1.1235561144776736,103940.72674744659,337.1342779229007,0.00561779346992064,-112.70946852384077
147.5,0.004,0.0015050133876792,0.55,1.122569962318302,103948.4175307048,4.0,4.097553173623762,1.122569962318302,103948.4175307048,1.1236714481949386,103820.27449697656,False,False,1.123786728986736,103932.18175352862,337.0795350217197,-0.000300455632143537,-121.36671045106777
148.0,0.004,0.0015052304778572,0.55,1.1229857572386592,103948.40662479412,4.0,4.097544654608503,1.1229857572386592,103948.40662479412,1.1251406466304823,104171.52583676268,False,False,1.1245945154035,103953.03492181723,337.05247935106985,0.0009380589738425815,237.39698929112637
148.5,0.004,0.0015054475179457,0.55,1.1234015159856685,103948.39572143444,4.0,4.097536137568818,1.1234015159856685,103948.39572143444,,103828.69601693432,True,False,1.124832174896399,103942.96661073499,336.9919787914247,,-123.76461624506919
149.0,0.004,0.0015056645079707,0.55,1.1238172385676732,103948.38482062444,4.0,4.097527622503651,1.1238172385676732,103948.38482062444,1.121781234310444,103889.14990569362,False,False,1.1248542848747045,103935.12634130982,336.9639687025159,-0.0034665951568670916,-54.45687429541431
149.5,0.004,0.0015058814479581,0.55,1.1242329249930136,103948.37392236276,4.0,4.097519109411992,1.1242329249930136,103948.37392236276,1.1247759611101509,103582.891714696,False,False,1.1247426064889814,103909.43615708727,336.89376492162273,-0.0004940584376038615,-353.8226830789208
150.0,0.004,0.0015060983379339,0.55,1.1246485752700246,103948.36302664812,4.0,4.097510598292772,1.1246485752700246,103948.36302664812,1.1397668703856625,104441.73571540722,False,False,1.1271741196775154,103971.4346202408,336.8097052313322,0.01460825049007064,527.5951786228397
150.5,0.004,0.0015063151779238,0.55,1.1250641894070372,103948.35213347914,4.0,4.097502089145039,1.1250641894070372,103948.35213347914,1.130621068425118,104100.4480563551,False,False,1.1280339544438245,103982.18463249477,336.74371196995816,0.0030317957708243526,131.81305004977912
151.0,0.004,0.0015065319679538,0.55,1.1254797674123782,103948.34124285454,4.0,4.097493581967703,1.1254797674123782,103948.34124285454,1.1248951661547897,104485.00319362171,False,False,1.128807989056239,104011.99103837882,336.7494561640163,-0.0035537542485701845,506.9136386445316
151.5,0.004,0.0015067487080497,0.55,1.12589530929437,103948.33035477296,4.0,4.097485076759776,1.12589530929437,103948.33035477296,1.120101388789936,104187.39609238376,False,False,1.1286656801788724,104007.27162157804,336.75086659324074,-0.009121188219937792,183.0731245897041
152.0,0.004,0.0015069653982373,0.55,1.1263108150613304,103948.3194692331,4.0,4.097476573520212,1.1263108150613304,103948.3194692331,1.1199608301872137,104395.21025480708,False,False,1.1288060225139902,104019.14392158268,336.772845017702,-0.009119499475382264,395.0420544942317
152.5,0.004,0.0015071820385424,0.55,1.126726284721573,103948.3085862336,4.0,4.097468072248013,1.126726284721573,103948.3085862336,1.1427533348332983,103873.76232860012,False,False,1.130215732473872,104016.32702906872,336.5983794734869,0.013532798694464887,-136.8598899977369
153.0,0.004,0.0015073986289908,0.55,1.1271417182834085,103948.2977057732,4.0,4.097459572942123,1.1271417182834085,103948.2977057732,1.1322085913256792,104163.44594816028,False,False,1.130971219445185,104021.74844206554,336.52730719710615,0.001578438287948014,155.31304015421483
153.5,0.004,0.0015076151696083,0.55,1.1275571157551405,103948.2868278505,4.0,4.097451075601565,1.1275571157551405,103948.2868278505,1.1282326213382468,104759.93873870332,False,False,1.1320962414616655,104065.72495296484,336.5375613358767,-0.0031528966849003748,747.0360293330014
154.0,0.004,0.0015078316604205,0.55,1.12797247714507,103948.27595246426,4.0,4.097442580225284,1.12797247714507,103948.27595246426,1.124510658723543,103581.21561398252,False,False,1.1312007213608608,104006.47376002003,336.4509752712435,-0.007999326745182334,-470.429524375606
154.5,0.004,0.0015080481014531,0.55,1.1283878024614946,103948.26507961308,4.0,4.0974340868122905,1.1283878024614946,103948.26507961308,1.1172972683444893,104301.14576613237,False,False,1.1307804955384064,104005.35184739478,336.49662927998224,-0.014317890652485454,301.6942352039623
155.0,0.004,0.0015082644927319,0.55,1.128803091712706,103948.2542092957,4.0,4.097425595361529,1.128803091712706,103948.2542092957,1.128134476138007,104457.63747481928,False,False,1.1315359655248878,104029.60042889585,336.48646186151126,-0.003060505200419339,459.1712807908625
155.5,0.004,0.0015084808342825,0.55,1.129218344906992,103948.24334151084,4.0,4.097417105872002,1.129218344906992,103948.24334151084,1.137954925251694,104074.58161482366,False,False,1.1325372870910473,104031.08190509508,336.3737915862221,0.0060047918124028765,54.766649648488965
156.0,0.004,0.0015086971261306,0.55,1.129633562052637,103948.23247625708,4.0,4.097408618342741,1.129633562052637,103948.23247625708,1.125708189584262,104177.79620697214,False,False,1.132537167390275,104024.40758226042,336.3522248914222,-0.007243163204151415,156.68288242029666
156.5,0.004,0.0015089133683017,0.55,1.13004874315792,103948.22161353315,4.0,4.097400132772647,1.13004874315792,103948.22161353315,1.1277763173279145,104332.11195384708,False,False,1.132925773162831,104033.1253173719,336.33482567216254,-0.005174985161362056,316.87718213314656
157.0,0.004,0.0015091295608215,0.55,1.1304638882311164,103948.2107533378,4.0,4.097391649160754,1.1304638882311164,103948.2107533378,1.1282535447167266,103747.12220354816,False,False,1.132541186855208,103995.96236367339,336.2597788495189,-0.005086239233003997,-275.7884906565305
157.5,0.004,0.0015093457037155,0.55,1.1308789972804971,103948.19989566963,4.0,4.09738316750604,1.1308789972804971,103948.19989566963,1.131974940960479,104073.4234141128,False,False,1.1329813856896886,103995.33328352084,336.20612407376746,-0.0009806765966631215,83.23133680417959
158.0,0.004,0.0015095617970093,0.55,1.1312940703143288,103948.1890405274,4.0,4.097374687807517,1.1312940703143288,103948.1890405274,1.115363961526873,103681.78755984176,False,False,1.1314497653526896,103944.99051779673,336.2228924181782,-0.018031823203431108,-307.8486297050258
158.5,0.004,0.0015097778407284,0.55,1.131709107340874,103948.17818790973,4.0,4.097366210064129,1.131709107340874,103948.17818790973,1.1293551238212232,103740.80407551328,False,False,1.1313816340182377,103926.96986727157,336.17258669347837,-0.0025096983888541757,-204.56215516362863
159.0,0.004,0.0015099938348984,0.55,1.132124108368391,103948.16733781532,4.0,4.097357734274876,1.132124108368391,103948.16733781532,1.1235801531868503,103758.69851413184,False,False,1.1308709509154178,103906.9673410396,336.1677198104775,-0.008216731760988694,-170.8323432701145
159.5,0.004,0.0015102097795447,0.55,1.1325390734051335,103948.15649024292,4.0,4.09734926043876,1.1325390734051335,103948.15649024292,1.1413849237307596,103904.27600843526,False,False,1.1321385157090558,103923.31190043558,336.0720586351492,0.010098468369607705,-7.687293078895891
160.0,0.004,0.0015104256746928,0.55,1.1329540024593514,103948.14564519118,4.0,4.097340788554781,1.1329540024593514,103948.14564519118,1.1252480156937028,103993.07833673622,False,False,1.1320177682278194,103922.7002480741,336.0842304275126,-0.007305723234642514,66.7625783009862
160.5,0.004,0.0015106415203681,0.55,1.13336889553929,103948.13480265884,4.0,4.097332318621905,1.13336889553929,103948.13480265884,1.139139363012297,104087.0447527644,False,False,1.1332170761520917,103945.8147326366,336.01841022783213,0.006706354662285863,161.2660259413242
161.0,0.004,0.0015108573165961,0.55,1.1337837526531906,103948.12396264447,4.0,4.097323850639167,1.1337837526531906,103948.12396264447,1.1490281271804583,103512.85135569988,False,False,1.1343764378041945,103931.72165067357,335.8369810204317,0.015396156516742199,-433.2339227928169
161.5,0.004,0.0015110730634021,0.55,1.1341985738092903,103948.11312514692,4.0,4.097315384605465,1.1341985738092903,103948.11312514692,1.131062611196474,104556.14575169908,False,False,1.1352912406150342,103976.10187860583,335.87313171120894,-0.0037287672820647266,622.4473943139164
162.0,0.004,0.0015112887608116,0.55,1.1346133590158218,103948.10229016482,4.0,4.097306920519913,1.1346133590158218,103948.10229016482,1.1285975964945871,104303.1609771917,False,False,1.1355342939308917,103989.18631413585,335.88689785174836,-0.007108042855864971,330.4549019915139
162.5,0.004,0.0015115044088498,0.55,1.1350281082810134,103948.09145769686,4.0,4.0972984583814345,1.1350281082810134,103948.09145769686,1.1369424308722744,104171.16028851469,False,False,1.1362796018582717,103999.50215690286,335.83281481910115,0.0009938954494372876,186.94567298069887
163.0,0.004,0.0015117200075423,0.55,1.1354428216130896,103948.08062774176,4.0,4.097289998189039,1.1354428216130896,103948.08062774176,1.1354225313369994,103838.12151025976,False,False,1.1363806827245855,103980.05333325299,335.75815943337045,-0.0012711401112637244,-155.16609130706638
163.5,0.004,0.0015119355569141,0.55,1.1358574990202706,103948.06980029824,4.0,4.097281539941738,1.1358574990202706,103948.06980029824,1.1259213355468731,103920.67780027798,False,False,1.1357946713091016,103959.09088703302,335.7591661104402,-0.010873610259720667,-55.498859180603176
